Store,Date,Sales,isHoliday,Dept.
1,2012-07-27,497.61,FALSE,2
1,2012-08-03,432.61,FALSE,2
1,2012-08-10,565.3,FALSE,2
1,2012-08-17,569.89,FALSE,2
1,2012-08-24,1046.13,FALSE,2
1,2012-08-31,1308.72,FALSE,2
1,2012-09-07,1846.97,TRUE,2
1,2012-09-14,1382.99,FALSE,2
1,2012-09-21,1320.89,FALSE,2
1,2012-09-28,1163.75,FALSE,2
1,2012-10-05,1207.99,FALSE,2
1,2012-10-12,1031.98,FALSE,2
1,2012-10-19,1201.83,FALSE,2
1,2012-10-26,1784.96,FALSE,2
1,2012-01-06,8150.14,FALSE,3
1,2012-01-13,7073.77,FALSE,3
1,2012-01-20,8882.33,FALSE,3
1,2012-01-27,6961.76,FALSE,3
1,2012-02-03,8813.08,FALSE,3
1,2012-02-10,8250.23,TRUE,3
1,2012-02-17,8863.71,FALSE,3
1,2012-02-24,8542.28,FALSE,3
1,2012-03-02,9878.1,FALSE,3
1,2012-03-09,8130.77,FALSE,3
1,2012-03-16,8730.84,FALSE,3
1,2012-03-23,6474.28,FALSE,3
1,2012-03-30,8058.56,FALSE,3
1,2012-04-06,8972.49,FALSE,3
1,2012-04-13,8512.01,FALSE,3
1,2012-04-20,7332.1,FALSE,3
1,2012-04-27,8264.77,FALSE,3
1,2012-05-04,8593.85,FALSE,3
1,2012-05-11,6871.92,FALSE,3
1,2012-05-18,7239.61,FALSE,3
1,2012-05-25,8637.88,FALSE,3
1,2012-06-01,7977.62,FALSE,3
1,2012-06-08,9733.53,FALSE,3
1,2012-06-15,8345.37,FALSE,3
1,2012-06-22,8500.51,FALSE,3
1,2012-06-29,8611.38,FALSE,3
1,2012-07-06,10220.35,FALSE,3
1,2012-07-13,7034.91,FALSE,3
1,2012-07-20,8177.91,FALSE,3
1,2012-07-27,8525.93,FALSE,3
1,2012-08-03,7839.2,FALSE,3
1,2012-08-10,8744.49,FALSE,3
1,2012-08-17,7736.78,FALSE,3
1,2012-08-24,7541.59,FALSE,3
1,2012-08-31,7997.03,FALSE,3
1,2012-09-07,8003.46,TRUE,3
1,2012-09-14,7563.72,FALSE,3
1,2012-09-21,7062.59,FALSE,3
1,2012-09-28,6568.89,FALSE,3
1,2012-10-05,7163.58,FALSE,3
1,2012-10-12,7418.72,FALSE,3
1,2012-10-19,7586.22,FALSE,3
1,2012-10-26,6786.97,FALSE,3
1,2012-01-06,3865.21,FALSE,5
1,2012-01-13,4302.1,FALSE,5
1,2012-01-20,4115.74,FALSE,5
1,2012-01-27,4480.61,FALSE,5
1,2012-02-03,5616.96,FALSE,5
1,2012-02-10,5810.57,TRUE,5
1,2012-02-17,5310.32,FALSE,5
1,2012-02-24,4539.36,FALSE,5
1,2012-03-02,4963.89,FALSE,5
1,2012-03-09,4589.36,FALSE,5
1,2012-03-16,4682.64,FALSE,5
1,2012-03-23,4356.74,FALSE,5
1,2012-03-30,4201.9,FALSE,5
1,2012-04-06,4848.96,FALSE,5
1,2012-04-13,3960.81,FALSE,5
1,2012-04-20,3906.32,FALSE,5
1,2012-04-27,4231.57,FALSE,5
1,2012-05-04,5380.5,FALSE,5
1,2012-05-11,6136.73,FALSE,5
1,2012-05-18,5251.97,FALSE,5
1,2012-05-25,5248.37,FALSE,5
1,2012-06-01,3926.24,FALSE,5
1,2012-06-08,4411.14,FALSE,5
1,2012-06-15,4718.16,FALSE,5
1,2012-06-22,3897.52,FALSE,5
1,2012-06-29,4340.94,FALSE,5
1,2012-07-06,4117.76,FALSE,5
1,2012-07-13,4472.66,FALSE,5
1,2012-07-20,5053.41,FALSE,5
1,2012-07-27,4533.94,FALSE,5
1,2012-08-03,4762.95,FALSE,5
1,2012-08-10,4705.45,FALSE,5
1,2012-08-17,4576.91,FALSE,5
1,2012-08-24,5778.82,FALSE,5
1,2012-08-31,5676.46,FALSE,5
1,2012-09-07,5269.35,TRUE,5
1,2012-09-14,5406.78,FALSE,5
1,2012-09-21,5682.47,FALSE,5
1,2012-09-28,7919.71,FALSE,5
1,2012-10-05,5546.58,FALSE,5
1,2012-10-12,5997.47,FALSE,5
1,2012-10-19,6357.29,FALSE,5
1,2012-10-26,6593.58,FALSE,5
1,2012-01-06,11.97,FALSE,6
1,2012-01-13,11.97,FALSE,6
1,2012-01-20,11.97,FALSE,6
1,2012-02-10,47.88,TRUE,6
1,2012-09-07,10.47,TRUE,6
1,2012-09-21,52.35,FALSE,6
1,2012-09-28,20.94,FALSE,6
1,2012-10-12,10.47,FALSE,6
1,2012-10-26,20.94,FALSE,6
1,2012-01-06,16758.49,FALSE,7
1,2012-01-13,16990.96,FALSE,7
1,2012-01-20,16304.6,FALSE,7
1,2012-01-27,16964.23,FALSE,7
1,2012-02-03,21408.85,FALSE,7
1,2012-02-10,22301.66,TRUE,7
1,2012-02-17,23240.95,FALSE,7
1,2012-02-24,21075.68,FALSE,7
1,2012-03-02,21324.05,FALSE,7
1,2012-03-09,20170.38,FALSE,7
1,2012-03-16,19983.27,FALSE,7
1,2012-03-23,17613.46,FALSE,7
1,2012-03-30,19312.81,FALSE,7
1,2012-04-06,21282.81,FALSE,7
1,2012-04-13,19517.58,FALSE,7
1,2012-04-20,19395.79,FALSE,7
1,2012-04-27,19540.47,FALSE,7
1,2012-05-04,21045.33,FALSE,7
1,2012-05-11,19212.14,FALSE,7
1,2012-05-18,19612.54,FALSE,7
1,2012-05-25,21830.63,FALSE,7
1,2012-06-01,22689.14,FALSE,7
1,2012-06-08,23980.23,FALSE,7
1,2012-06-15,20497.56,FALSE,7
1,2012-06-22,20200.75,FALSE,7
1,2012-06-29,20492.7,FALSE,7
1,2012-07-06,22048.67,FALSE,7
1,2012-07-13,17813.17,FALSE,7
1,2012-07-20,18376.23,FALSE,7
1,2012-07-27,17318.91,FALSE,7
1,2012-08-03,20254.83,FALSE,7
1,2012-08-10,17599.96,FALSE,7
1,2012-08-17,18300.93,FALSE,7
1,2012-08-24,17691.64,FALSE,7
1,2012-08-31,18039.38,FALSE,7
1,2012-09-07,19145.58,TRUE,7
1,2012-09-14,17207.35,FALSE,7
1,2012-09-21,17162.62,FALSE,7
1,2012-09-28,16773.28,FALSE,7
1,2012-10-05,18795.49,FALSE,7
1,2012-10-12,16291.79,FALSE,7
1,2012-10-19,16784.5,FALSE,7
1,2012-10-26,17950.88,FALSE,7
1,2012-02-17,-198,FALSE,8
1,2012-03-16,-199,FALSE,8
1,2012-06-08,178,FALSE,8
1,2012-07-27,25,FALSE,8
1,2012-08-10,68,FALSE,8
1,2012-09-28,224,FALSE,8
1,2012-01-06,1291,FALSE,9
1,2012-01-20,456,FALSE,9
1,2012-01-27,1008,FALSE,9
1,2012-02-03,137,FALSE,9
1,2012-02-10,881,TRUE,9
1,2012-02-17,1047,FALSE,9
1,2012-02-24,2305,FALSE,9
1,2012-03-02,2166,FALSE,9
1,2012-03-09,1573,FALSE,9
1,2012-03-16,1674,FALSE,9
1,2012-03-23,-223,FALSE,9
1,2012-03-30,1651,FALSE,9
1,2012-04-06,1593,FALSE,9
1,2012-04-13,249,FALSE,9
1,2012-04-20,505,FALSE,9
1,2012-04-27,404,FALSE,9
1,2012-05-04,1193,FALSE,9
1,2012-05-11,761,FALSE,9
1,2012-05-18,1301,FALSE,9
1,2012-05-25,1501,FALSE,9
1,2012-06-01,297,FALSE,9
1,2012-06-08,1141,FALSE,9
1,2012-06-15,587,FALSE,9
1,2012-06-22,653,FALSE,9
1,2012-06-29,499,FALSE,9
1,2012-07-06,359.99,FALSE,9
1,2012-07-13,247,FALSE,9
1,2012-07-20,504,FALSE,9
1,2012-07-27,367,FALSE,9
1,2012-08-03,568,FALSE,9
1,2012-08-10,796,FALSE,9
1,2012-08-17,466,FALSE,9
1,2012-08-31,1531,FALSE,9
1,2012-09-07,1558,TRUE,9
1,2012-09-14,724,FALSE,9
1,2012-09-21,1101,FALSE,9
1,2012-09-28,2672,FALSE,9
1,2012-10-05,1361,FALSE,9
1,2012-10-12,2657,FALSE,9
1,2012-10-19,784,FALSE,9
1,2012-10-26,3341,FALSE,9
1,2012-01-06,11945.79,FALSE,10
1,2012-01-13,10809.86,FALSE,10
1,2012-01-20,12530.65,FALSE,10
1,2012-01-27,10203.51,FALSE,10
1,2012-02-03,11516.77,FALSE,10
1,2012-02-10,17190.6,TRUE,10
1,2012-02-17,12154.59,FALSE,10
1,2012-02-24,14533.65,FALSE,10
1,2012-03-02,10141.3,FALSE,10
1,2012-03-09,13304.61,FALSE,10
1,2012-03-16,14200.59,FALSE,10
1,2012-03-23,10766.86,FALSE,10
1,2012-03-30,11176.06,FALSE,10
1,2012-04-06,12892.99,FALSE,10
1,2012-04-13,12122.71,FALSE,10
1,2012-04-20,11005.11,FALSE,10
1,2012-04-27,12973.13,FALSE,10
1,2012-05-04,11313.7,FALSE,10
1,2012-05-11,8709.99,FALSE,10
1,2012-05-18,8477.87,FALSE,10
1,2012-05-25,10486.94,FALSE,10
1,2012-06-01,10810.62,FALSE,10
1,2012-06-08,9398.12,FALSE,10
1,2012-06-15,9529.5,FALSE,10
1,2012-06-22,10268.71,FALSE,10
1,2012-06-29,9842.06,FALSE,10
1,2012-07-06,9142.48,FALSE,10
1,2012-07-13,8269.47,FALSE,10
1,2012-07-20,11500.49,FALSE,10
1,2012-07-27,9556.8,FALSE,10
1,2012-08-03,11140.28,FALSE,10
1,2012-08-10,13369.91,FALSE,10
1,2012-08-17,11468.38,FALSE,10
1,2012-08-24,11500.31,FALSE,10
1,2012-08-31,12065.15,FALSE,10
1,2012-09-07,12632.79,TRUE,10
1,2012-09-14,9414.79,FALSE,10
1,2012-09-21,9011.1,FALSE,10
1,2012-09-28,9590.05,FALSE,10
1,2012-10-05,11093.34,FALSE,10
1,2012-10-12,9710.08,FALSE,10
1,2012-10-19,11082.52,FALSE,10
1,2012-10-26,8775.52,FALSE,10
1,2012-01-06,1466,FALSE,3
1,2012-01-13,1407.8,FALSE,3
1,2012-01-20,1519.18,FALSE,3
1,2012-01-27,1888.9,FALSE,3
1,2012-02-03,2632.9,FALSE,3
1,2012-02-10,2542.17,TRUE,3
1,2012-02-17,1786.85,FALSE,3
1,2012-02-24,1771.37,FALSE,3
1,2012-03-02,1786.71,FALSE,3
1,2012-03-09,2056.32,FALSE,3
1,2012-03-16,2007.46,FALSE,3
1,2012-03-23,1272.96,FALSE,3
1,2012-03-30,1391.26,FALSE,3
1,2012-04-06,1904.58,FALSE,3
1,2012-04-13,1789.55,FALSE,3
1,2012-04-20,1797.24,FALSE,3
1,2012-04-27,2099.8,FALSE,3
1,2012-05-04,2172.26,FALSE,3
1,2012-05-11,3267.49,FALSE,3
1,2012-05-18,3216.98,FALSE,3
1,2012-05-25,1800.89,FALSE,3
1,2012-06-01,2205.26,FALSE,3
1,2012-06-08,2115.35,FALSE,3
1,2012-06-15,1756.97,FALSE,3
1,2012-06-22,2025.22,FALSE,3
1,2012-06-29,1514.02,FALSE,3
1,2012-07-06,2377.08,FALSE,3
1,2012-07-13,1449.59,FALSE,3
1,2012-07-20,2028.71,FALSE,3
1,2012-07-27,1922.93,FALSE,3
1,2012-08-03,1638.4,FALSE,3
1,2012-08-10,1342.35,FALSE,3
1,2012-08-17,1923.3,FALSE,3
1,2012-08-24,1690.81,FALSE,3
1,2012-08-31,1950.34,FALSE,3
1,2012-09-07,1902.03,TRUE,3
1,2012-09-14,1830.37,FALSE,3
1,2012-09-21,1759.82,FALSE,3
1,2012-09-28,2169.68,FALSE,3
1,2012-10-05,2373.49,FALSE,3
1,2012-10-12,2028.6,FALSE,3
1,2012-10-19,1634.61,FALSE,3
1,2012-10-26,2530.51,FALSE,3
1,2012-01-06,20.12,FALSE,5
1,2012-01-13,15,FALSE,5
1,2012-01-20,13.28,FALSE,5
1,2012-02-03,36.64,FALSE,5
1,2012-02-10,89.72,TRUE,5
1,2012-02-17,50.92,FALSE,5
1,2012-02-24,40.92,FALSE,5
1,2012-03-02,40.92,FALSE,5
1,2012-03-09,-21,FALSE,5
1,2012-03-16,58.72,FALSE,5
1,2012-03-23,15.88,FALSE,5
1,2012-03-30,40.92,FALSE,5
1,2012-04-06,120.72,FALSE,5
1,2012-04-20,24.04,FALSE,5
1,2012-04-27,61.84,FALSE,5
1,2012-05-11,119.92,FALSE,5
1,2012-05-18,60,FALSE,5
1,2012-05-25,74.92,FALSE,5
1,2012-06-01,23.92,FALSE,5
1,2012-06-08,34.8,FALSE,5
1,2012-06-15,40,FALSE,5
1,2012-06-22,24.88,FALSE,5
1,2012-07-06,20.76,FALSE,5
1,2012-07-13,28.92,FALSE,5
1,2012-07-20,73.92,FALSE,5
1,2012-07-27,30.92,FALSE,5
1,2012-08-03,8,FALSE,5
1,2012-08-10,49.8,FALSE,5
1,2012-08-17,4.88,FALSE,5
1,2012-08-24,8,FALSE,5
1,2012-08-31,28.92,FALSE,5
1,2012-09-07,13.38,TRUE,5
1,2012-09-14,46.92,FALSE,5
1,2012-09-28,36,FALSE,5
1,2012-10-05,72.92,FALSE,5
1,2012-10-12,89.84,FALSE,5
1,2012-10-19,28.92,FALSE,5
1,2012-10-26,4.88,FALSE,5
1,2012-01-06,13677.11,FALSE,6
1,2012-01-13,10418.11,FALSE,6
1,2012-01-20,9248.23,FALSE,6
1,2012-01-27,8142.7,FALSE,6
1,2012-02-03,13026.55,FALSE,6
1,2012-02-10,17331.87,TRUE,6
1,2012-02-17,18555.99,FALSE,6
1,2012-02-24,13506.9,FALSE,6
1,2012-03-02,13570.7,FALSE,6
1,2012-03-09,13415.73,FALSE,6
1,2012-03-16,12821.02,FALSE,6
1,2012-03-23,10829.7,FALSE,6
1,2012-03-30,10850.61,FALSE,6
1,2012-04-06,11456.71,FALSE,6
1,2012-04-13,9956.75,FALSE,6
1,2012-04-20,9182.6,FALSE,6
1,2012-04-27,9311.12,FALSE,6
1,2012-05-04,9687.39,FALSE,6
1,2012-05-11,7393.75,FALSE,6
1,2012-05-18,8229.82,FALSE,6
1,2012-05-25,8265.88,FALSE,6
1,2012-06-01,9876.01,FALSE,6
1,2012-06-08,9950.02,FALSE,6
1,2012-06-15,9353.12,FALSE,6
1,2012-06-22,10200.28,FALSE,6
1,2012-06-29,9377.05,FALSE,6
1,2012-07-06,10013.75,FALSE,6
1,2012-07-13,9348.48,FALSE,6
1,2012-07-20,9626.94,FALSE,6
1,2012-07-27,8744.35,FALSE,6
1,2012-08-03,9556.52,FALSE,6
1,2012-08-10,7861.01,FALSE,6
1,2012-08-17,7462.78,FALSE,6
1,2012-08-24,7482.47,FALSE,6
1,2012-08-31,10045.55,FALSE,6
1,2012-09-07,8140.64,TRUE,6
1,2012-09-14,7408.83,FALSE,6
1,2012-09-21,10502.56,FALSE,6
1,2012-09-28,9595.03,FALSE,6
1,2012-10-05,12244.21,FALSE,6
1,2012-10-12,11695.12,FALSE,6
1,2012-10-19,9438.28,FALSE,6
1,2012-10-26,10200.84,FALSE,6
1,2012-01-06,568.29,FALSE,7
1,2012-01-13,783.25,FALSE,7
1,2012-01-20,1347.74,FALSE,7
1,2012-01-27,1438.75,FALSE,7
1,2012-02-03,2418,FALSE,7
1,2012-02-10,4131.49,TRUE,7
1,2012-02-17,3673.37,FALSE,7
1,2012-02-24,4836.58,FALSE,7
1,2012-03-02,5688.7,FALSE,7
1,2012-03-09,8541.45,FALSE,7
1,2012-03-16,11246.66,FALSE,7
1,2012-03-23,12132.99,FALSE,7
1,2012-03-30,13271.3,FALSE,7
1,2012-04-06,13506.8,FALSE,7
1,2012-04-13,10051.32,FALSE,7
1,2012-04-20,7896.05,FALSE,7
1,2012-04-27,8498.87,FALSE,7
1,2012-05-04,8585.95,FALSE,7
1,2012-05-11,9363.16,FALSE,7
1,2012-05-18,8454.35,FALSE,7
1,2012-05-25,5611.84,FALSE,7
1,2012-06-01,5118.98,FALSE,7
1,2012-06-08,3707.69,FALSE,7
1,2012-06-15,2938.71,FALSE,7
1,2012-06-22,2826.83,FALSE,7
1,2012-06-29,2159.46,FALSE,7
1,2012-07-06,1980.42,FALSE,7
1,2012-07-13,1821.15,FALSE,7
1,2012-07-20,1799.52,FALSE,7
1,2012-07-27,1725.59,FALSE,7
1,2012-08-03,1508.82,FALSE,7
1,2012-08-10,925.83,FALSE,7
1,2012-08-17,1005.12,FALSE,7
1,2012-08-24,1240.35,FALSE,7
1,2012-08-31,1111.5,FALSE,7
1,2012-09-07,1166.8,TRUE,7
1,2012-09-14,1742.34,FALSE,7
1,2012-09-21,1942.71,FALSE,7
1,2012-09-28,2167.36,FALSE,7
1,2012-10-05,1893.24,FALSE,7
1,2012-10-12,1844.94,FALSE,7
1,2012-10-19,1328.43,FALSE,7
1,2012-10-26,882.69,FALSE,7
1,2012-01-06,3400,FALSE,9
1,2012-01-13,2210,FALSE,9
1,2012-01-20,1700,FALSE,9
1,2012-01-27,2315,FALSE,9
1,2012-02-03,2500,FALSE,9
1,2012-02-10,1995,TRUE,9
1,2012-02-17,2730,FALSE,9
1,2012-02-24,3680,FALSE,9
1,2012-03-02,4395,FALSE,9
1,2012-03-09,5745,FALSE,9
1,2012-03-16,4544,FALSE,9
1,2012-03-23,800,FALSE,9
1,2012-03-30,2950,FALSE,9
1,2012-04-06,3195,FALSE,9
1,2012-04-13,1685,FALSE,9
1,2012-04-20,850,FALSE,9
1,2012-04-27,2640,FALSE,9
1,2012-05-04,2030,FALSE,9
1,2012-05-11,1590,FALSE,9
1,2012-05-18,2100,FALSE,9
1,2012-05-25,2170,FALSE,9
1,2012-06-01,1790,FALSE,9
1,2012-06-08,4590,FALSE,9
1,2012-06-15,2280,FALSE,9
1,2012-06-22,4233.97,FALSE,9
1,2012-06-29,2900,FALSE,9
1,2012-07-06,2030,FALSE,9
1,2012-07-13,3715,FALSE,9
1,2012-07-20,4359,FALSE,9
1,2012-07-27,4450,FALSE,9
1,2012-08-03,4355,FALSE,9
1,2012-08-10,1420,FALSE,9
1,2012-08-17,2845,FALSE,9
1,2012-08-24,1425,FALSE,9
1,2012-08-31,2225,FALSE,9
1,2012-09-07,4830,TRUE,9
1,2012-09-14,4650,FALSE,9
1,2012-09-21,7790,FALSE,9
1,2012-09-28,1355,FALSE,9
1,2012-10-05,3380,FALSE,9
1,2012-10-12,4560,FALSE,9
1,2012-10-19,6800,FALSE,9
1,2012-10-26,5295,FALSE,9
1,2012-01-06,293.24,FALSE,10
1,2012-01-13,165.03,FALSE,10
1,2012-01-20,244.14,FALSE,10
1,2012-01-27,225.3,FALSE,10
1,2012-02-03,223.46,FALSE,10
1,2012-02-10,148.99,TRUE,10
1,2012-02-17,325.65,FALSE,10
1,2012-02-24,277.03,FALSE,10
1,2012-03-02,132.13,FALSE,10
1,2012-03-09,191.13,FALSE,10
1,2012-03-16,223.09,FALSE,10
1,2012-03-23,194.98,FALSE,10
1,2012-03-30,217.33,FALSE,10
1,2012-04-06,273.02,FALSE,10
1,2012-04-13,133.83,FALSE,10
1,2012-04-20,214.51,FALSE,10
1,2012-04-27,157.52,FALSE,10
1,2012-05-04,107.13,FALSE,10
1,2012-05-11,270.4,FALSE,10
1,2012-05-18,183.04,FALSE,10
1,2012-05-25,182.07,FALSE,10
1,2012-06-01,133.51,FALSE,10
1,2012-06-08,116.89,FALSE,10
1,2012-06-15,160.2,FALSE,10
1,2012-06-22,121.25,FALSE,10
1,2012-06-29,205.87,FALSE,10
1,2012-07-06,181.58,FALSE,10
1,2012-07-13,185.21,FALSE,10
1,2012-07-20,164.58,FALSE,10
1,2012-07-27,129.74,FALSE,10
1,2012-08-03,240.43,FALSE,10
1,2012-08-10,152.07,FALSE,10
1,2012-08-17,144.51,FALSE,10
1,2012-08-24,185.84,FALSE,10
1,2012-08-31,201.68,FALSE,10
1,2012-09-07,127.35,TRUE,10
1,2012-09-14,208.58,FALSE,10
1,2012-09-21,171.44,FALSE,10
1,2012-09-28,215.41,FALSE,10
1,2012-10-05,219.64,FALSE,10
1,2012-10-12,112.67,FALSE,10
1,2012-10-19,183.24,FALSE,10
1,2012-10-26,208.89,FALSE,10
1,2012-01-06,1284.8,FALSE,1
1,2012-01-13,950.4,FALSE,1
1,2012-01-20,941.6,FALSE,1
1,2012-01-27,827.2,FALSE,1
1,2012-02-03,1022,FALSE,1
1,2012-02-10,1413.6,TRUE,1
1,2012-02-17,949.8,FALSE,1
1,2012-02-24,797.8,FALSE,1
1,2012-03-02,1231,FALSE,1
1,2012-03-09,1161,FALSE,1
1,2012-03-16,711,FALSE,1
1,2012-03-23,738,FALSE,1
1,2012-03-30,792,FALSE,1
1,2012-04-06,1062,FALSE,1
1,2012-04-13,828,FALSE,1
1,2012-04-20,810,FALSE,1
1,2012-04-27,954,FALSE,1
1,2012-05-04,1098,FALSE,1
1,2012-05-11,1368,FALSE,1
1,2012-05-18,936,FALSE,1
1,2012-05-25,774,FALSE,1
1,2012-06-01,1161,FALSE,1
1,2012-06-08,1179,FALSE,1
1,2012-06-15,846,FALSE,1
1,2012-06-22,655.8,FALSE,1
1,2012-06-29,900,FALSE,1
1,2012-07-06,1116,FALSE,1
1,2012-07-13,918,FALSE,1
1,2012-07-20,675,FALSE,1
1,2012-07-27,828,FALSE,1
1,2012-08-03,1161,FALSE,1
1,2012-08-10,1008,FALSE,1
1,2012-08-17,846,FALSE,1
1,2012-08-24,702,FALSE,1
1,2012-08-31,774,FALSE,1
1,2012-09-07,1116,TRUE,1
1,2012-09-14,891,FALSE,1
1,2012-09-21,702,FALSE,1
1,2012-09-28,864,FALSE,1
1,2012-10-05,1332,FALSE,1
1,2012-10-12,1026,FALSE,1
1,2012-10-19,999,FALSE,1
1,2012-10-26,918,FALSE,1
1,2012-01-06,4138.5,FALSE,8
1,2012-01-13,4992.77,FALSE,8
1,2012-01-20,5048.42,FALSE,8
1,2012-01-27,5107.73,FALSE,8
1,2012-02-03,7360.8,FALSE,8
1,2012-02-10,13046.77,TRUE,8
1,2012-02-17,21228.22,FALSE,8
1,2012-02-24,5729.76,FALSE,8
1,2012-03-02,5725.44,FALSE,8
1,2012-03-09,5488.12,FALSE,8
1,2012-03-16,5745.45,FALSE,8
1,2012-03-23,5124.13,FALSE,8
1,2012-03-30,5671.91,FALSE,8
1,2012-04-06,6636.14,FALSE,8
1,2012-04-13,5627.16,FALSE,8
1,2012-04-20,6535.63,FALSE,8
1,2012-04-27,6280.02,FALSE,8
1,2012-05-04,8462.57,FALSE,8
1,2012-05-11,18094.4,FALSE,8
1,2012-05-18,17853.23,FALSE,8
1,2012-05-25,9601.64,FALSE,8
1,2012-06-01,7245.74,FALSE,8
1,2012-06-08,7127.43,FALSE,8
1,2012-06-15,11505.87,FALSE,8
1,2012-06-22,10831.78,FALSE,8
1,2012-06-29,5420.16,FALSE,8
1,2012-07-06,5734.94,FALSE,8
1,2012-07-13,5336.62,FALSE,8
1,2012-07-20,5808.73,FALSE,8
1,2012-07-27,5381.8,FALSE,8
1,2012-08-03,5882.48,FALSE,8
1,2012-08-10,5441.98,FALSE,8
1,2012-08-17,5640.72,FALSE,8
1,2012-08-24,5533.03,FALSE,8
1,2012-08-31,5043.4,FALSE,8
1,2012-09-07,5341.21,TRUE,8
1,2012-09-14,6359.63,FALSE,8
1,2012-09-21,6504.48,FALSE,8
1,2012-09-28,6425.63,FALSE,8
1,2012-10-05,6472.62,FALSE,8
1,2012-10-12,6242.93,FALSE,8
1,2012-10-19,6429.74,FALSE,8
1,2012-10-26,7319.25,FALSE,8
1,2012-01-06,2951.08,FALSE,2
1,2012-01-13,2160.24,FALSE,2
1,2012-01-20,2145.42,FALSE,2
1,2012-01-27,2121.3,FALSE,2
1,2012-02-03,3986.97,FALSE,2
1,2012-02-10,7561.4,TRUE,2
1,2012-02-17,4172.08,FALSE,2
1,2012-02-24,3950.1,FALSE,2
1,2012-03-02,6200.44,FALSE,2
1,2012-03-09,4071.75,FALSE,2
1,2012-03-16,2824.16,FALSE,2
1,2012-03-23,1686.52,FALSE,2
1,2012-03-30,2912.13,FALSE,2
1,2012-04-06,2639.81,FALSE,2
1,2012-04-13,2379.06,FALSE,2
1,2012-04-20,1651.41,FALSE,2
1,2012-04-27,1601.83,FALSE,2
1,2012-05-04,2800.65,FALSE,2
1,2012-05-11,2934.96,FALSE,2
1,2012-05-18,2310.96,FALSE,2
1,2012-05-25,2886.26,FALSE,2
1,2012-06-01,2286.73,FALSE,2
1,2012-06-08,2756.33,FALSE,2
1,2012-06-15,3126.91,FALSE,2
1,2012-06-22,1975.56,FALSE,2
1,2012-06-29,2497.33,FALSE,2
1,2012-07-06,2957.14,FALSE,2
1,2012-07-13,2588.5,FALSE,2
1,2012-07-20,2955.92,FALSE,2
1,2012-07-27,3045.61,FALSE,2
1,2012-08-03,2864.56,FALSE,2
1,2012-08-10,3240.72,FALSE,2
1,2012-08-17,2351.07,FALSE,2
1,2012-08-24,3296.91,FALSE,2
1,2012-08-31,2598.82,FALSE,2
1,2012-09-07,2097.5,TRUE,2
1,2012-09-14,1934.39,FALSE,2
1,2012-09-21,1433.83,FALSE,2
1,2012-09-28,1464.06,FALSE,2
1,2012-10-05,2418.32,FALSE,2
1,2012-10-12,1585.93,FALSE,2
1,2012-10-19,2263.79,FALSE,2
1,2012-10-26,1370.83,FALSE,2
1,2012-01-06,39235.39,FALSE,3
1,2012-01-13,37248.54,FALSE,3
1,2012-01-20,37526.8,FALSE,3
1,2012-01-27,43660.6,FALSE,3
1,2012-02-03,62524.58,FALSE,3
1,2012-02-10,98104.8,TRUE,3
1,2012-02-17,81287.05,FALSE,3
1,2012-02-24,57718.19,FALSE,3
1,2012-03-02,57117.62,FALSE,3
1,2012-03-09,48275.27,FALSE,3
1,2012-03-16,57135.91,FALSE,3
1,2012-03-23,44132.05,FALSE,3
1,2012-03-30,45350.26,FALSE,3
1,2012-04-06,40174.72,FALSE,3
1,2012-04-13,40241.21,FALSE,3
1,2012-04-20,43176.95,FALSE,3
1,2012-04-27,33229.49,FALSE,3
1,2012-05-04,36683.63,FALSE,3
1,2012-05-11,39483.03,FALSE,3
1,2012-05-18,35718.85,FALSE,3
1,2012-05-25,39801.69,FALSE,3
1,2012-06-01,39791.94,FALSE,3
1,2012-06-08,42900.32,FALSE,3
1,2012-06-15,44313.56,FALSE,3
1,2012-06-22,43726.7,FALSE,3
1,2012-06-29,37125.37,FALSE,3
1,2012-07-06,38528.4,FALSE,3
1,2012-07-13,44166.9,FALSE,3
1,2012-07-20,32363.17,FALSE,3
1,2012-07-27,34394.82,FALSE,3
1,2012-08-03,40143.72,FALSE,3
1,2012-08-10,40663.95,FALSE,3
1,2012-08-17,40176.27,FALSE,3
1,2012-08-24,39729.78,FALSE,3
1,2012-08-31,39515.27,FALSE,3
1,2012-09-07,40231.04,TRUE,3
1,2012-09-14,40346.48,FALSE,3
1,2012-09-21,61883.75,FALSE,3
1,2012-09-28,50209.37,FALSE,3
1,2012-10-05,54480.13,FALSE,3
1,2012-10-12,42221.07,FALSE,3
1,2012-10-19,36267.08,FALSE,3
1,2012-10-26,35282.73,FALSE,3
1,2012-01-06,13944.25,FALSE,5
1,2012-01-13,12461.85,FALSE,5
1,2012-01-20,10315.1,FALSE,5
1,2012-01-27,8548.08,FALSE,5
1,2012-02-03,12320.57,FALSE,5
1,2012-02-10,14659.73,TRUE,5
1,2012-02-17,12154.26,FALSE,5
1,2012-02-24,15856.66,FALSE,5
1,2012-03-02,14578.2,FALSE,5
1,2012-03-09,13075.77,FALSE,5
1,2012-03-16,12940.92,FALSE,5
1,2012-03-23,9527.92,FALSE,5
1,2012-03-30,10369.02,FALSE,5
1,2012-04-06,10301.15,FALSE,5
1,2012-04-13,9786.34,FALSE,5
1,2012-04-20,9754.54,FALSE,5
1,2012-04-27,9902.47,FALSE,5
1,2012-05-04,11735.18,FALSE,5
